,Time,precip,irrad,temp,height,lai,biomass,yield,HI,frPHU,transpiration,evapotrans,w_stress,n_stress,t_stress,n_uptake,nitrogen_level,swc,runoff,w_uptake,fertilizer,irrig,reward,dones
0,2021-09-01,0.29,20.95,19.48380390433155,0.050795286310356805,0.001238476954595448,0.005,2.1336783855968438e-08,7.093597261480142e-06,0.007887227956271668,0.0,1.2174252444435991,1.0,0.07291308041380551,0.024025826298721187,6.980615898512487e-05,0.004278588841014875,0.0,0.0,0.0,0.0,0.0,2.1336783855968438e-08,False
1,2021-09-02,0.31,19.83,20.198252634343795,0.07713020282331237,0.001238476954595448,0.005,4.797864411928453e-08,1.5906625704763314e-05,0.016265148721617682,0.0,1.1465524575069925,1.0,0.07267363357228829,0.016199526386758034,6.956274054386398e-05,0.004578832259456136,0.0,0.0,0.0,0.0,0.0,4.797864411928453e-08,False
2,2021-09-03,0.10999999999999999,19.25,19.48204778113766,0.09904939193260648,0.001238476954595448,0.005,7.728636592707315e-08,2.5556368740941692e-05,0.02415117054932212,0.0,1.102628535454629,1.0,0.07240958199338143,0.02404820624317583,6.929361881149489e-05,0.0015791013811885049,0.0,0.0,0.0,0.0,0.0,7.728636592707315e-08,False
3,2021-09-04,0.39,21.76,23.362208012814957,0.1273518657400486,0.001238476954595448,0.005,1.2383506518627588e-07,4.0806318359435916e-05,0.034702137591090636,0.0,1.2073790330876732,1.0,0.0719895785072282,0.0011972661370464044,6.886404720341205e-05,0.005779530952796588,0.0,0.0,0.0,0.0,0.0,1.2383506518627588e-07,False
4,2021-09-05,0.2,18.45,22.189058320580788,0.153750732262712,0.001238476954595448,0.005,1.754024142164449e-07,5.76138619363862e-05,0.04444736995412689,0.0,1.0870667290952833,1.0,0.07152427913217752,0.004127995404064055,6.838597152745654e-05,0.0029300090284725437,0.0,0.0,0.0,0.0,0.0,1.754024142164449e-07,False
5,2021-09-06,7.61,16.37,22.685001219500293,0.1820575243584841,0.001238476954595448,0.005,2.388213058246834e-07,7.818584527317215e-05,0.05453322244004742,0.0,0.9872806031431622,1.0,0.07095303604783054,0.0026159263281726464,6.779587662969445e-05,0.1140805991233703,6.622719396856838,0.0,0.0,0.0,0.0,2.388213058246834e-07,False
6,2021-09-07,5.69,16.32,20.63189210675966,0.20755689495507595,0.001238476954595448,0.028806038329221142,1.744206578433753e-06,9.883430249017956e-05,0.06320897251337136,0.002620398205929955,0.9768825196024267,4.540199100966369e-05,0.07037911869756053,0.01252438972092329,6.719945666829925e-05,0.0852811955433317,11.335836877254412,0.0,0.002620398205929955,0.0,0.0,1.744206578433753e-06,False
7,2021-09-08,8.16,19.97,21.255317802209984,0.23571120428060582,0.007014187155172826,0.19360097783699126,1.4732141689276806e-05,0.00012384054375305133,0.07231289957532877,0.01753458667597526,1.1563678546773788,4.5401991009885734e-05,0.0696847609076221,0.00837654506963692,0.0003829649038088606,0.12201543009619113,18.339469022577035,0.0,0.01753458667597526,0.0,0.0,1.4732141689276806e-05,False
8,2021-09-09,2.04,23.01,20.86636115067586,0.26460227309568807,0.013706280313656505,0.564147260089422,5.277458464326161e-05,0.00015180619906829816,0.08114968607991384,0.03784551968675526,1.2800183356455546,4.540199100966369e-05,0.06891054003744146,0.01082016701905042,0.002542239177939779,0.02805615582206022,19.09945068693148,0.0,0.03784551968675526,0.0,0.0,5.277458464326161e-05,False
9,2021-09-10,0.44999999999999996,22.29,21.335751090177524,0.2963539562478199,0.021955873404313736,1.1381748598797006,0.00013023429135469974,0.0001851332592034773,0.09030885578470611,0.057949182869463545,1.226817806433192,4.540199100966369e-05,0.06799270553626269,0.007925903578825721,0.007297809762507032,0.000549414762507033,18.322632880498286,0.0,0.057949182869463545,0.0,0.0,0.00013023429135469974,False
10,2021-09-11,6.24,17.69,22.535588395346174,0.33325451487011826,0.03272187025094575,1.8155940440126677,0.0002557381988171311,0.00022716646367218629,0.10029208957271858,0.07355356809999378,1.048489711423028,4.540199100966369e-05,0.06684467699873042,0.003025130678179333,0.014442184195718716,0.07915621080428129,23.514143169075258,0.0,0.07355356809999378,0.0,0.0,0.0002557381988171311,False
11,2021-09-12,10.36,10.43,20.425622590536577,0.36684384687826316,0.0436256853479572,2.3468503006569774,0.0003916996424289892,0.00026843635243226923,0.10882617102226294,0.06620704997955412,0.7103840189266252,4.5401991009441645e-05,0.0657296930830279,0.014183065548284302,0.022596634079846217,0.13280176092015378,33.16375915014863,0.0,0.06620704997955412,0.0,0.0,0.0003916996424289892,False
12,2021-09-13,11.95,16.43,20.99973095330144,0.404139557916781,0.056966466709809795,3.436457349789931,0.0006804642040616005,0.00031755750983804255,0.11775455766601395,0.1137933241846757,0.939077517785316,4.540199100788733e-05,0.06442016862755318,0.009930814292786194,0.028529410831761193,0.1507189841682388,44.17468163236331,0.0,0.1137933241846757,0.0,0.0,0.0006804642040616005,False
13,2021-09-14,25.16,6.75,20.235458849878498,0.4413668871549998,0.071580170118133,3.9971170801108755,0.000924701922946535,0.0003700104163744911,0.12615803215082058,0.077717443632934,0.5128354317402767,4.5401990992566255e-05,0.06304451422748603,0.015855368494375743,0.04071409481292526,0.3346636188795545,68.62940036181159,0.19244583881145372,0.077717443632934,0.0,0.0,0.000924701922946535,False
14,2021-09-15,8.53,20.21,23.006450457401154,0.4899818059115297,0.09261710198003538,6.15880123811407,0.0017139130277644265,0.00044363130354876067,0.13646466021222248,0.21931665479796453,1.1260963031603142,4.5401990823368266e-05,0.061155433184556074,0.00185838145973527,0.045628575943118144,0.08231981905688185,76.03330405865128,0.0,0.21931665479796453,0.0,0.0,0.0017139130277644265,False
15,2021-09-16,6.1,22.81,22.711017993349497,0.5409424092389712,0.11705136118853494,9.22491158588051,0.0030597478793077696,0.0005270553768370309,0.14656838136150097,0.30806974371557067,1.2614711191130727,4.5401989604787474e-05,0.05907585832641793,0.0025485075534511514,0.06730183144461149,0.024196563555388503,80.87183293953821,0.0,0.30806974371557067,0.0,0.0,0.0030597478793077696,False
16,2021-09-17,1.61,22.52,22.287285608544224,0.593680214169092,0.14491204637033475,12.719350157197972,0.004979971731771131,0.0006202153596007557,0.1563810775212154,0.3804540432052585,1.2696355399490307,4.5401983222115305e-05,0.05683169465115723,0.0037924902026422735,0.09581816054550929,0.07166976554550929,81.21219739958917,0.0,0.3804540432052585,0.0,0.0,0.004979971731771131,False
17,2021-09-18,0.7,23.44,20.426711134911745,0.6422133803321954,0.1728732117335737,16.22169989282985,0.00731312435982215,0.000712220412634281,0.16491590659739105,0.4825575024676954,1.3620134747040213,4.540196174795952e-05,0.05469642762972249,0.014173898432083054,0.12537715900286583,0.11487876400286584,80.55018392488515,0.0,0.4825575024676954,0.0,0.0,0.00731312435982215,False
18,2021-09-19,6.92,20.02,20.7419458128904,0.6945825890260388,0.2055446091713473,19.732816556327407,0.010251155544981268,0.000818450375290822,0.17366724300734326,0.4863689729521712,1.1666396485233628,4.5401891673124695e-05,0.052330185290807796,0.01170140649611795,0.15007893691218355,0.07326137684566023,86.30354427636179,0.0,0.4863689729521712,0.0,0.0,0.010251155544981268,False
19,2021-09-20,2.18,18.74,21.159942038555307,0.7514401401068828,0.24396242405268648,23.253666808009122,0.013947610392401801,0.000942284142898067,0.18270566473712024,0.5570595381481598,1.1395835297047727,4.5401680588419424e-05,0.04970303598334269,0.008934307498845606,0.16881196161552348,0.16382676274223923,87.34396074665702,0.0,0.5570595381481598,0.0,0.0,0.013947610392401801,False
20,2021-09-21,17.22,18.46,22.15166370903538,0.8156816655416816,0.2910698155884129,26.78571158278964,0.01869983094827144,0.0010934118054031167,0.19242521398783138,0.6133752115294132,1.0674632906515207,4.540105299088992e-05,0.04668157225896896,0.004260703287998768,0.17947673489481542,0.04590345514132241,103.31712875580244,0.17936870020306,0.6133752115294132,0.0,0.0,0.01869983094827144,False
21,2021-09-22,3.34,22.25,22.192461748958454,0.8832318334951729,0.3448543436611543,30.329666563951726,0.02459141042576218,0.0012660213794950348,0.2021727838703578,0.8265195426963556,1.2347285031746844,4.539943549275449e-05,0.043466941656657654,0.004116055133040586,0.18165645739754988,0.16130428874223157,105.42240025262777,0.0,0.8265195426963556,0.0,0.0,0.02459141042576218,False
