,Time,precip,irrad,temp,height,lai,biomass,yield,HI,frPHU,transpiration,evapotrans,w_stress,n_stress,t_stress,n_uptake,nitrogen_level,swc,runoff,w_uptake,fertilizer,irrig,reward,dones
0,2021-09-01,0.29,20.95,21.20324215259453,0.054895693109091426,0.0014464973760381838,0.005,2.4832585621652903e-08,8.252568909954524e-06,0.00906816081908965,0.0,1.2174252444435991,1.0,0.07288170604604138,0.008677887265820083,6.977429799554478e-05,0.004278620702004455,0.0,0.0,0.0,0,0,2.4832585621652903e-08,False
1,2021-09-02,0.31,19.83,20.98373317277367,0.08204097617195377,0.0014464973760381838,0.005,5.400470217413462e-08,1.7894273416656173e-05,0.017985559976214423,0.0,1.1465524575069925,1.0,0.07261938401950296,0.010034561996407731,6.950750857632137e-05,0.004578887491423678,0.0,0.0,0.0,0,0,5.400470217413462e-08,False
2,2021-09-03,0.10999999999999999,19.25,18.403803904331546,0.10169917316832944,0.0014464973760381838,0.005,8.124003759244796e-08,2.685503315296987e-05,0.02513102969072785,0.0,1.102628535454629,1.0,0.07237392825824329,0.04148352803499611,6.925722473513472e-05,0.001579137775264865,0.0,0.0,0.0,0,0,8.124003759244796e-08,False
3,2021-09-04,0.39,21.76,22.71027080840499,0.12877854595274374,0.0014464973760381838,0.005,1.2642665296537479e-07,4.1652999216823284e-05,0.03523423766353347,0.0,1.2073790330876732,1.0,0.07196618782094888,0.0025504282429961167,6.884006906081791e-05,0.005779554930939183,0.0,0.0,0.0,0,0,1.2642665296537479e-07,False
4,2021-09-05,0.2,18.45,19.856564414805135,0.15081611573149495,0.0014464973760381838,0.005,1.692997445575289e-07,5.562888658322965e-05,0.04337748245392161,0.0,1.0870667290952833,1.0,0.0715793199746011,0.019639459065411646,6.844264381923609e-05,0.002929952356180764,0.0,0.0,0.0,0,0,1.692997445575289e-07,False
5,2021-09-06,7.61,16.37,20.668252634343798,0.17504821500127096,0.0014464973760381838,0.005,2.2236218535643988e-07,7.285597763617088e-05,0.052078205417069826,0.0,0.9872806031431622,1.0,0.07110113741680835,0.01224785842542786,6.794920318009697e-05,0.1140804457968199,6.622719396856838,0.0,0.0,0,0,2.2236218535643988e-07,False
6,2021-09-07,5.69,16.32,22.012881417158045,0.20304153913097245,0.0014464973760381838,0.03279957664373291,1.908766340464723e-06,9.503673082250796e-05,0.06170243715962343,0.003060325753159852,0.9768825196024267,4.540199100966369e-05,0.07048466207538318,0.00477805375760576,6.730940859304925e-05,0.08528108559140696,11.335836877254412,0.0,0.003060325753159852,0,0,1.908766340464723e-06,False
7,2021-09-08,8.16,19.97,21.065925282455115,0.23053495728796916,0.006963000302603366,0.19637137092484008,1.4360154123276768e-05,0.00011907397334856314,0.07067628694152941,0.017406915330349437,1.1563678546773788,4.540199100966369e-05,0.06981700095993104,0.00950981827010422,0.00043696768330157365,0.12196142731669841,18.339469022577035,0.0,0.017406915330349437,0,0,1.4360154123276768e-05,False
8,2021-09-09,2.04,23.01,19.373818605166107,0.25572745078333425,0.012634098276309659,0.5379607000040194,4.7355579524789176e-05,0.00014297269540119298,0.07848797554397866,0.03489717187946388,1.2800183356455546,4.540199100966369e-05,0.06915475160941453,0.025460517774374747,0.0025887600988451984,0.028009634901154802,19.09945068693148,0.0,0.03489717187946388,0,0,4.7355579524789176e-05,False
9,2021-09-10,0.44999999999999996,22.29,21.890878534356883,0.2882671627592344,0.02083172507427835,1.0826560665627327,0.0001179456394228885,0.00017639247606958947,0.08802841409779519,0.055002209348562085,1.226817806433192,4.540199100966369e-05,0.06823283964478943,0.005266359098025419,0.0069866543802517,0.000238259380251701,18.322632880498286,0.0,0.055002209348562085,0,0,0.0001179456394228885,False
10,2021-09-11,6.24,17.69,21.74359142879691,0.3225607735835604,0.030537425812052335,1.715068215478392,0.00022803428539441663,0.00021462580658205798,0.09746769392526561,0.06869186700863897,1.048489711423028,4.540199100966369e-05,0.06718595708749509,0.005899750454476771,0.013817596328714182,0.07978079867128582,23.514143169075258,0.0,0.06869186700863897,0,0,0.00022803428539441663,False
11,2021-09-12,10.36,10.43,21.735360098705986,0.3590962915365212,0.042083114129991286,2.2276512222386815,0.0003580502015431055,0.00025866594069462445,0.10690132036668455,0.0638978964175084,0.7103840189266252,4.5401991009441645e-05,0.0659924883738151,0.005936613300686289,0.021444217514120706,0.1339541774858793,33.16375915014863,0.0,0.0638978964175084,0,0,0.0003580502015431055,False
12,2021-09-13,11.95,16.43,20.794035589059916,0.3953063845437507,0.054755229510069954,3.2753572678680083,0.0006237544937572391,0.0003056123995201232,0.11568843272180812,0.10945442465162518,0.939077517785316,4.5401991008553466e-05,0.06473677348700446,0.01132623432024027,0.02723712279113963,0.15201127220886038,44.17468163236331,0.0,0.10945442465162518,0,0,0.0006237544937572391,False
13,2021-09-14,25.16,6.75,19.92570172429829,0.4310620547935127,0.06847120302130708,3.8119818201120204,0.0008458378144619476,0.0003551501782048046,0.12387916192805694,0.07441649784506896,0.5128354317402767,4.540199100011577e-05,0.06343178895827861,0.018901126422702585,0.039091797076871715,0.336285916615608,68.62940036181159,0.19244583881145372,0.07441649784506896,0,0,0.0008458378144619476,False
14,2021-09-15,8.53,20.21,20.956487959225715,0.4722082438047997,0.08573586593987952,5.815994992345221,0.0015160775953451525,0.00041604259435312155,0.13277784871323944,0.20347208639861467,1.1260963031603142,4.540199092728514e-05,0.061857515073655556,0.010213068981338336,0.0441320578237645,0.08381633717623549,76.03330405865128,0.0,0.20347208639861467,0,0,0.0015160775953451525,False
